6606,广东台山,112.7889,22.2545
6608,海南文昌,110.7936,19.545
6609,海南三亚,109.5079,18.2547
6612,福建连江黄岐半岛,119.8738,26.329
6614,辽宁庄河,122.9628,39.6797
6616,福建罗源,119.2912,26.1032
6617,福建霞浦,119.2912,26.1032
6619,台湾屏东,121.9637,24.084
6706,广东潮阳,116.5977,23.2678
6708,福建连江黄岐半岛,119.8738,26.329
6709,山东乳山,121.5352,36.9186
6711,广东电白,113.2607,23.1344
6714,广东阳江,111.9769,21.8609
6716,广东台山,112.7889,22.2545
6719,福建漳浦,119.2912,26.1032
6721,海南琼海,110.4714,19.2549
6729,广东徐闻,110.1717,20.3278
6731,广东湛江,110.3545,21.2733
6733,台湾花莲,121.9637,24.084
6803,海南三亚,109.5079,18.2547
6805,海南万宁,110.3886,18.7954
6809,香港特别行政区,114.1746,22.2907
6814,海南文昌,110.7936,19.545
6812,广东湛江,110.3545,21.2733
6817,广东惠来,116.2905,23.0361
6905,广东潮阳,116.5977,23.2678
6908,福建连江黄岐半岛,119.8738,26.329
6911,福建晋江,118.5475,24.7845
7004,广东惠东,114.7153,22.9878
7007,广东台山,112.7889,22.2545
7012,福建莆田,119.2912,26.1032
7014,广东海丰,115.3181,22.969
7017,海南文昌,110.7936,19.545
7104,海南乐东,108.9495,18.726
7108,海南万宁,110.3886,18.7954
7110,广东珠海,113.571,22.2739
7111,海南文昌,110.7936,19.545
7115,海南三亚,109.5079,18.2547
7116,广东惠东,114.7153,22.9878
7118,福建晋江,118.5475,24.7845
7121,广东番禺,113.3785,22.9402
7126,福建惠安,118.7924,25.0334
7127,福建连江黄岐半岛,119.8738,26.329
7129,海南万宁,110.3886,18.7954
7130,海南三亚,109.5079,18.2547
7205,广东电白,113.2607,23.1344
7206,山东荣成,122.4812,37.1646
7207,福建惠安,118.7924,25.0334
7211,浙江苍南,120.1483,30.2679
7213,浙江苍南,120.1483,30.2679
7214,海南文昌,110.7936,19.545
7226,海南文昌,110.7936,19.545
7301,福建厦门,118.085,24.4817
7303,山东海阳,121.169,36.6868
7304,广东深圳,114.0529,22.5455
7308,广东电白,113.2607,23.1344
7311,广东徐闻,110.1717,20.3278
7312,海南文昌,110.7936,19.545
7313,广东电白,113.2607,23.1344
7314,海南琼海,110.4714,19.2549
7315,福建龙海,117.8132,24.4497
7318,海南三亚,109.5079,18.2547
7405,海南省文昌市东郊镇,110.8551,19.5793
7410,台湾省宜兰县头城镇,121.8278,24.8988
7410,浙江省台州市温岭市石塘镇,121.6029,28.28
7410,上海市浦东新区芦潮港镇,121.8416,30.8586
7411,广东省阳江市阳西县沙扒镇,111.4848,21.5211
7413,福建省泉州市惠安县张坂镇,118.8116,24.9106
7414,浙江省台州市三门县三角塘,121.3915,29.1072
7420,台湾省宜兰县头城镇,121.8278,24.8988
7422,海南省文昌市会文镇,110.718,19.4562
7424,海南省万宁市后安镇,110.3886,18.7954
7429,广东省江门市台山市赤溪镇,112.9844,21.9936
7503,台湾省花莲县寿丰乡,121.5196,23.8397
7503,福建省泉州市晋江市深沪镇,118.6441,24.6324
7504,浙江省台州市温岭市石塘镇,121.6029,28.28
7511,海南省万宁市山根镇,110.4822,18.9691
7512,台湾省台东县太麻里乡,120.987,22.5798
7512,广东省潮州市饶平县大埕镇,117.1562,23.6207
7514,广东省江门市台山市海宴镇,112.5906,21.834
7515,广东省珠海市金湾区三灶镇,113.3613,22.0601
7516,广东省湛江市吴川市王村港镇,110.9315,21.4276
7610,广东省阳江市江城区海陵镇,111.9333,21.628
7613,台湾省宜兰县壮围乡,121.8033,24.7608
7613,福建省莆田市秀屿区东峤镇,119.1711,25.2565
7614,广东省江门市台山市川岛镇,112.6873,21.8509
7616,广东省惠州市惠东县盐洲镇,114.9391,22.727
7619,广东省湛江市吴川市吴阳镇,110.6616,21.3152
7619,海南省儋州市兰训乡,109.3524,19.863
7619,海南省万宁市和乐镇,110.4715,18.9224
7702,福建省泉州市惠安县崇武镇,118.9149,24.8952
7703,海南省琼海市博鳌镇,110.5823,19.1617
7704,台湾省高雄市小港乡,121.9637,24.084
7704,福建省福州市福清市东瀚镇,119.6177,25.4069
7705,台湾省宜兰县头城镇,121.8278,24.8988
7705,福建省泉州市惠安县小岞镇,118.9973,24.9525
7709,上海市崇明县向化镇,121.5245,31.6296
7712,广东省阳江市阳西县上洋镇,111.5775,21.591
7804,台湾省花莲县寿丰乡,121.5196,23.8397
7806,浙江省台州市三门县键跳镇,121.3915,29.1072
7809,广东省惠州市惠东县铁涌镇,114.8503,22.7189
7810,海南省三亚市亚龙湾度假区,109.6396,18.2341
7812,台湾省花莲县秀林乡,121.4662,24.0946
7812,福建省莆田市秀屿区埭头镇,119.2796,25.2819
7813,广东省湛江市坡头区南三镇,110.561,21.1517
7813,广西省北海市银海区侨港镇,109.1177,21.4269
7820,海南省文昌市会文镇,110.718,19.4562
7905,广东省湛江市坡头区乾塘镇,110.6046,21.2581
7908,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
7907,广东省深圳市龙岗区大鹏半岛,114.4858,22.5505
7907,广东省中山市南朗镇旧五顷,113.5564,22.4671
7910,浙江省舟山市普陀区沈家门,122.2967,29.9478
7913,广东省珠海市金湾区横琴镇,113.5023,22.1156
7913,广东省深圳市宝安区福永镇,113.8176,22.6555
7914,海南省万宁市和乐镇,110.4715,18.9224
8005,广东省揭阳市惠来县神泉镇,116.3183,22.9768
8006,海南省陵水黎族自治县光坡镇,110.045,18.5455
8006,广西省防城港市东兴市江平镇,108.1398,21.617
8007,广东省汕头市濠江区乌鹿坑,116.7878,23.2198
8008,广东省湛江市徐闻县角尾乡,109.956,20.2819
8009,广东省汕尾市陆丰市湖东镇,115.9588,22.8366
8012,台湾省宜兰县苏澳镇,121.8565,24.5441
8012,福建省福州市平潭县澳前镇,119.8192,25.477
8014,海南省文昌市会文镇,110.718,19.4562
8015,台湾省屏东县满州乡,119.2972,26.104
8015,福建省漳州市漳浦县古雷镇,117.6224,23.8029
8104,台湾省屏东县林边乡,119.2972,26.104
8105,台湾省宜兰县南澳乡,121.6302,24.4657
8106,海南省三亚市亚龙湾度假区,109.6396,18.2341
8107,广东省江门市台山市川岛镇,112.6873,21.8509
8108,福建省福州市长乐市江田镇,119.5314,25.8053
8111,海南省万宁市和乐镇,110.4715,18.9224
8114,海南省万宁市东澳镇,110.3886,18.7954
8118,广东省汕尾市陆丰市湖东镇,115.9588,22.8366
8123,海南省三亚市海棠区,109.7129,18.3337
8209,广东省湛江市雷州市沈塘镇,110.091,21.0089
8209,广西省防城港市港口区光坡镇,108.5089,21.6512
8210,台湾省台东县东河乡,121.2592,22.9816
8210,福建省莆田市秀屿区东峤镇,119.1711,25.2565
8213,台湾省台东县大武乡,120.8973,22.3777
8213,福建省漳州市漳浦县六鳌镇,117.7695,23.9586
8219,海南省文昌市翁田镇,110.885,19.92
8219,广东省湛江市徐闻县龙塘镇,110.3471,20.318
8302,海南省文昌市翁田镇,110.885,19.92
8302,广东省湛江市徐闻县龙塘镇,110.3471,20.318
8303,海南省文昌市会文镇,110.718,19.4562
8304,福建省漳州市漳浦县六鳌镇,117.7695,23.9586
8309,广东省珠海市香洲区吉大沿海,113.5731,22.2531
8311,海南省文昌市东郊镇,110.8551,19.5793
8314,广东省阳江市阳东县东平镇,112.2506,21.7545
8402,广东省茂名市电白县爵山镇,111.3356,21.4978
8403,台湾省台东县长滨乡,121.4332,23.3286
8403,浙江省台州市玉环县鲜跌乡,121.2737,28.1772
8404,广东省阳江市阳西县溪头镇,111.7527,21.6557
8407,江苏省南通市如东县长沙镇,121.283,32.4093
8407,山东省日照市东港区大古镇,119.4459,35.3407
8408,台湾省宜兰县头城镇,121.8278,24.8988
8408,福建省福州市连江县苔菉镇,119.9347,26.3588
8409,广东省深圳市龙岗区大鹏半岛,114.4858,22.5505
8411,海南省文昌市会文镇,110.718,19.4562
8411,广东省湛江市徐闻县角尾乡,109.956,20.2819
8411,广西省钦州市钦南区犀牛脚镇,108.7639,21.7218
8412,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
8504,广东省汕尾市马宫镇沿海地区,115.2482,22.7975
8506,浙江省台州市玉环县坎门镇,121.2764,28.0974
8509,江苏省南通市启东市寅阳镇,121.8281,31.6847
8509,山东省青岛市胶南市大珠山镇,119.9719,35.8218
8509,辽宁省大连市旅顺口区龙头镇,121.3054,38.868
8510,福建省福州市福清市城头镇,119.5183,25.7239
8515,广东省阳江市阳东县东平镇,112.2506,21.7545
8517,广东省湛江市麻章区东简镇,110.493,21.0168
8518,海南省万宁市东澳镇,110.3886,18.7954
8521,海南省三亚市亚龙湾度假区,109.6396,18.2341
8603,海南省三亚市亚龙湾度假区,109.6396,18.2341
8605,台湾省花莲县秀林乡,121.4662,24.0946
8607,广东省汕尾市捷胜镇沿海地区,115.4344,22.7131
8613,台湾省彰化县芳苑乡,120.3589,23.9585
8613,海南省文昌市锦山镇,110.7045,19.9626
8614,台湾省台东县长滨乡,121.4332,23.3286
8618,广东省湛江市坡头区南三镇,110.561,21.1517
8703,广东省阳江市阳西县沙扒镇,111.4848,21.5211
8706,台湾省宜兰县南澳乡,121.6302,24.4657
8708,台湾省宜兰县南澳乡,121.6302,24.4657
8708,浙江省温州市龙湾区海城镇,120.7563,27.8311
8708,山东省威海市荣成市人和镇,122.3003,36.891
8710,海南省三亚市崖州区南山文化旅游区,109.2035,18.2932
8712,福建省泉州市晋江市深沪镇,118.6441,24.6324
8719,广东省珠海市金湾区横琴镇,113.5023,22.1156
8802,台湾省屏东县车城乡,119.2972,26.104
8804,广东省江门市台山市赤溪镇,112.9844,21.9936
8805,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
8807,浙江省宁波市象山县丹城镇,121.8747,29.4679
8817,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
8818,广东省汕尾市海丰县鲘门镇,115.0883,22.8064
8822,海南省万宁市南桥镇,110.1534,18.6849
8823,海南省万宁市东澳镇,110.3886,18.7954
8903,广东省江门市台山市海宴镇,112.5906,21.834
8905,海南省三亚市海棠区,109.7129,18.3337
8907,海南省文昌市龙楼镇,110.9615,19.6516
8908,广东省阳江市阳西县上洋镇,111.5775,21.591
8909,浙江省宁波市象山县石浦镇,121.9348,29.2279
8912,上海市浦东新区合庆镇,121.7213,31.2365
8918,台湾省花莲县丰滨乡,121.4773,23.5897
8918,福建省福州市连江县筱埕镇,119.7734,26.3109
8920,浙江省台州市温岭市松门镇,121.6332,28.3808
8923,海南省陵水黎族自治县黎安镇,110.0313,18.4249
8926,海南省三亚市亚龙湾度假区,109.6396,18.2341
9003,台湾省台南市安平区,120.167,22.9846
9004,广东省湛江市徐闻县新寮镇,110.4595,20.6255
9005,台湾省台东县成功镇,121.3516,23.1061
9005,福建省宁德市福鼎市沙埕镇,120.4161,27.1636
9006,福建省漳州市漳浦县古雷镇,117.6224,23.8029
9009,广东省汕尾市捷胜镇沿海地区,115.4344,22.7131
9012,台湾省宜兰县壮围乡,121.8033,24.7608
9012,福建省福州市平潭县流水镇,119.8051,25.5754
9012,福建省莆田市秀屿区东埔镇,119.0634,25.1478
9016,浙江省台州市椒江区海门镇,121.4386,28.6759
9017,福建省宁德市霞浦县三沙镇,120.2179,26.926
9018,台湾省台东县长滨乡,121.4332,23.3286
9018,福建省厦门市湖里区沿海地区,118.1421,24.5146
9027,海南省三亚市崖城镇,109.1677,18.3592
9103,海南省万宁市南桥镇,110.1534,18.6849
9106,海南省万宁市东澳镇,110.3886,18.7954
9107,广东省汕头市潮阳区海门镇,116.6106,23.186
9108,广东省珠海市金湾区南水镇,113.2353,22.0294
9112,广东省湛江市徐闻县前山镇,110.4418,20.3965
9112,海南省临高县东英镇,109.637,19.9581
9116,广东省汕尾市海丰县圆墩乡,115.0484,22.835
9120,台湾省屏东县满州乡,119.2972,26.104
9120,广东省潮州市饶平县大埕镇,117.1562,23.6207
9204,海南省陵水黎族自治县英州镇,109.8592,18.4488
9205,海南省琼海市潭门镇,110.6116,19.2422
9206,广东省珠海市金湾区横琴镇,113.5023,22.1156
9208,广东省湛江市麻章区东简镇,110.493,21.0168
9214,广东省潮州市饶平县大埕镇,117.1562,23.6207
9216,台湾省花莲县丰滨乡,121.4773,23.5897
9216,福建省厦门市思明区沿海地区,118.077,24.4482
9217,台湾省花莲县新城乡,121.6121,24.0723
9217,福建省福州市福清市东瀚镇,119.6177,25.4069
9220,台湾省台东县成功镇,121.3516,23.1061
9220,浙江省温州市平阳县西湾风景区,120.6422,27.6451
9302,广东省阳江市江城区海陵镇,111.9333,21.628
9303,海南省三亚市海棠区,109.7129,18.3337
9310,广东省阳江市阳西县上洋镇,111.5775,21.591
9316,广东省揭阳市惠来县前詹镇,116.4125,22.9719
9317,广东省江门市台山市赤溪镇,112.9844,21.9936
9318,广东省江门市台山市那琴半岛,112.7889,22.2545
9324,广东省阳江市江城区海陵镇,111.9333,21.628
9403,广东省湛江市徐闻县下洋镇,110.4755,20.4898
9404,广东省阳江市阳西县溪头镇,111.7527,21.6557
9405,台湾省台东县长滨乡,121.4332,23.3286
9405,福建省泉州市惠安县张坂镇,118.8116,24.9106
9412,台湾省台东县东河乡,121.2592,22.9816
9412,福建省漳州市龙海市隆教畲族乡,118.0584,24.2591
9403,台湾省台北市贡寮乡,121.5097,25.0601
9413,江苏省南通市如东县长沙镇,121.283,32.4093
9414,山东省威海市文登区泽库镇,122.0566,36.9374
9414,辽宁省大连市普兰店市皮口镇,122.3336,39.3973
9416,浙江省温州市龙湾区海城镇,120.7563,27.8311
9417,台湾省宜兰县南澳乡,121.6302,24.4657
9417,福建省福州市福清市东瀚镇,119.6177,25.4069
9418,广东省湛江市徐闻县前山镇,110.4418,20.3965
9421,海南省三亚市天涯镇,109.4174,18.3007
9423,海南省万宁市山根镇,110.4822,18.9691
9502,台湾省台南市北门乡,121.9637,24.084
9504,广东省汕头市澄海区坝头镇,116.8238,23.443
9505,广东省惠州市惠阳区澳头镇,114.5362,22.7186
9506,广东省湛江市徐闻县新寮镇,110.4595,20.6255
9506,广西省北海市银海区咸田镇,109.1454,21.4114
9507,浙江省台州市温岭市石塘镇,121.6029,28.28
9507,上海市金山区钱圩镇,121.2489,30.7715
9508,海南省陵水黎族自治县黎安镇,110.0313,18.4249
9509,广东省汕尾市海丰县小漠镇,115.0174,22.7558
9511,广东省湛江市徐闻县下洋镇,110.4755,20.4898
9511,广西省北海市铁山港区兴港镇,109.5324,21.583
9515,广东省茂名市电白县爵山镇,111.3356,21.4978
9516,广西省北海市合浦县西场镇,108.9185,21.6818
9521,海南省三亚市亚龙湾度假区,109.6396,18.2341
9606,海南省万宁市东澳镇,110.3886,18.7954
9607,福建省泉州市南安市石井镇,118.3819,24.6337
9608,台湾省宜兰县头城镇,121.8278,24.8988
9608,福建省福州市平潭县敖东镇,119.7319,25.4305
9611,福建省漳州市东山县陈城镇,117.3898,23.623
9612,海南省三亚市海棠区,109.7129,18.3337
9615,广东省湛江市吴川市吴阳镇,110.6616,21.3152
9615,广西省北海市铁山港区兴港镇,109.5324,21.583
9618,广东省湛江市徐闻县下洋镇,110.4755,20.4898
9713,香港特别行政区,114.1746,22.2907
9714,浙江省台州市温岭市石塘镇,121.6029,28.28
9716,广东省湛江市徐闻县新寮镇,110.4595,20.6255
9717,台湾省花莲县丰滨乡,121.4773,23.5897
9717,福建省福州市平潭县敖东镇,119.7319,25.4305
9801,台湾省台南市沿海地区,121.9637,24.084
9801,福建省漳州市龙海市港尾镇,118.0797,24.3423
9802,台湾省台东县东河乡,121.2592,22.9816
9802,福建省福州市福清市东瀚镇,119.6177,25.4069
9803,广东省茂名市电白县爵山镇,111.3356,21.4978
9806,浙江省舟山市普陀区朱家尖,122.3858,29.9169
9903,广东省惠州市惠东县平海镇,114.8681,22.6204
9904,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
9904,广东省江门市台山市赤溪镇,112.9844,21.9936
9907,山东省日照市东港区两城镇,119.5655,35.5757
9909,香港特别行政区,114.1746,22.2907
9913,广东省揭阳市惠来县前詹镇,116.4125,22.9719
9914,广东省珠海市香洲区吉大沿海,113.5731,22.2531
9918,香港特别行政区,114.1746,22.2907
9919,福建省漳州市龙海市隆教畲族乡,118.0584,24.2591
4,台湾省花莲县丰滨乡,121.4773,23.5897
4,浙江省台州市玉环县坎门镇,121.2764,28.0974
4,上海市奉贤区海湾镇,121.7297,30.8673
4,辽宁省丹东市东港市长山镇,124.0152,39.8928
8,浙江省宁波市象山县爵溪镇,121.9474,29.4757
10,台湾省台东县成功镇,121.3516,23.1061
10,福建省泉州市晋江市东石镇,118.4826,24.6594
13,广东省汕尾市海丰县小漠镇,115.0174,22.7558
16,海南省陵水黎族自治县光坡镇,110.045,18.5455
102,福建省福州市福清市沙埔镇,119.5132,25.402
103,广东省湛江市麻章区东简镇,110.493,21.0168
103,广西省钦州市钦南区犀牛脚镇,108.7639,21.7218
104,广东省汕尾市海丰县小漠镇,115.0174,22.7558
105,台湾省台东县大武乡,120.8973,22.3777
107,广东省茂名市电白县博贺镇,111.1837,21.4882
108,台湾省花莲县丰滨乡,121.4773,23.5897
108,福建省福州市连江县筱埕镇,119.7734,26.3109
108,山东省青岛市崂山区沿海地区,120.464,36.107
114,海南省文昌市龙楼镇,110.9615,19.6516
114,广西省防城港市港口区企沙镇,108.4377,21.5767
114,海南省澄迈县桥头镇,109.9229,19.9502
114,广东省湛江市遂溪县草潭镇,109.8155,21.2979
114,海南省三亚市林旺镇,109.7602,18.3158
116,台湾省新北市贡寮区,121.9127,25.041
116,广东省汕尾市陆丰市甲东镇,116.1338,22.8768
119,台湾省台东县大武乡,120.8973,22.3777
208,台湾省台中市大安区,121.9637,24.084
209,山东省青岛市胶南市灵山卫镇,120.1351,35.9321
212,广东省汕尾市陆丰市金厢镇,115.7339,22.873
214,广东省湛江市坡头区乾塘镇,110.6046,21.2581
216,浙江省温州市苍南县金乡镇,120.6151,27.4236
218,广东省阳江市江城区海陵镇,111.9333,21.628
220,海南省三亚市崖城镇,109.1677,18.3592
220,广西省防城港市港口区企沙镇,108.4377,21.5767
220,广东省湛江市遂溪县界炮镇,109.9739,21.3916
308,广东省茂名市电白县博贺镇,111.1837,21.4882
307,海南省万宁市北坡镇,110.4512,18.7943
309,台湾省台东县大武乡,120.8973,22.3777
309,福建省厦门市思明区滨海镇,118.077,24.4482
312,浙江省温州市平阳县鳌江镇,120.5547,27.5966
311,海南省文昌市翁田镇,110.885,19.92
311,广东省湛江市徐闻县下洋镇,110.4755,20.4898
313,广东省惠州市惠东县港口镇,114.8964,22.5733
313,广东省深圳市龙岗区大鹏半岛,114.4858,22.5505
313,广东省中山市南朗镇旧五顷,113.5564,22.4671
320,海南省乐东黎族自治县莺歌海镇,109.1699,18.7515
407,台湾省花莲县花莲市,121.6046,23.9942
407,浙江省温州市乐清市黄华镇,120.9256,27.9944
409,香港特别行政区,114.1746,22.2907
413,浙江省台州市温岭市石塘镇,121.6029,28.28
417,福建省泉州市惠安县崇武镇,118.9149,24.8952
420,台湾省高雄市左营区,120.2969,22.6822
420,浙江省温州市龙湾区永强镇,120.8197,27.9198
424,台湾省新北市贡寮区,121.9127,25.041
427,台湾省屏东县枋寮乡,119.2972,26.104
505,台湾省宜兰县苏澳镇,121.8565,24.5441
508,海南省琼海市博鳌镇,110.5823,19.1617
509,浙江省台州市玉环县干江镇,121.3495,28.1745
509,辽宁省大连市旅顺口区沿海地区,121.2568,38.8503
510,广东省汕头市潮阳区海门镇,116.6106,23.186
513,台湾省花莲县花莲市,121.6046,23.9942
513,福建省福州市福清市沙埔镇,119.5132,25.402
515,浙江省台州市路桥区金清镇,121.5576,28.5173
518,海南省万宁市山根镇,110.4822,18.9691
519,台湾省花莲县丰滨乡,121.4773,23.5897
519,福建省泉州市南安市石井镇,118.3819,24.6337
601,广东省汕头市南澳县云澳镇,117.1007,23.41
602,广东省湛江市麻章区东简镇,110.493,21.0168
604,台湾省宜兰县头城镇,121.8278,24.8988
604,福建省福州市连江县筱埕镇,119.7734,26.3109
605,台湾省台东县成功镇,121.3516,23.1061
605,福建省泉州市晋江市围头镇,118.5475,24.7845
606,广东省茂名市电白县爵山镇,111.3356,21.4978
608,浙江省温州市苍南县马站镇,120.459,27.2672
609,台湾省台东县成功镇,121.3516,23.1061
703,海南省万宁市东澳镇,110.3886,18.7954
703,广西省防城港市东兴市江平镇,108.1398,21.617
706,台湾省屏东县满洲乡,119.2972,26.104
706,香港特别行政区,114.1746,22.2907
706,广东省珠海市香洲区唐家湾镇,113.5551,22.3664
707,台湾省台东县长滨乡,121.4332,23.3286
708,台湾省台东县长滨乡,121.4332,23.3286
708,福建省泉州市惠安县崇武镇,118.9149,24.8952
712,浙江省温州市苍南县霞关镇,120.4681,27.1723
713,海南省文昌市昌洒镇,110.7936,19.545
715,台湾省宜兰县头城镇,121.8278,24.8988
715,台湾省宜兰县苏澳镇,121.8565,24.5441
715,浙江省温州市苍南,120.4227,27.5204
801,海南省文昌市龙楼镇,110.9615,19.6516
801,广东省阳江市阳东县大沟镇,112.1393,21.8492
806,广东省深圳市龙岗区葵涌镇,114.419,22.6332
807,台湾省宜兰县南澳乡,121.6302,24.4657
807,福建省宁德市霞浦县下浒镇,120.0067,26.6325
808,台湾省台东县长滨乡,121.4332,23.3286
808,福建省福州市福清市东瀚镇,119.6177,25.4069
809,广东省阳江市阳西县溪头镇,111.7527,21.6557
809,广西省防城港市东兴市江平镇,108.1398,21.617
812,香港特别行政区,114.1746,22.2907
812,广东省广州市南沙区新垦镇,113.6681,22.6339
813,台湾省宜兰县五结乡,121.8093,24.6801
814,广东省茂名市电白县陈村镇,111.0563,21.5299
815,台湾省宜兰县南澳乡,121.6302,24.4657
817,海南省文昌市龙楼镇,110.9615,19.6516
817,广东省湛江市吴川市大山江镇,110.7875,21.4277
903,福建省泉州市晋江市金井镇,118.6059,24.5726
904,广东省惠州市惠阳区霞涌镇,114.6547,22.7727
905,海南省文昌市翁田镇,110.885,19.92
905,广东省湛江市徐闻县龙塘镇,110.3471,20.318
906,广东省深圳市龙岗区大鹏半岛,114.4858,22.5505
907,广东省江门市台山市川岛镇,112.6873,21.8509
908,台湾省花莲县,121.9637,24.084
